headline,description,category,source,url
১ হাজার ৩২২ কোটি টাকা মুনাফা করল বিএটিবি,কোম্পানিটি মোট লভ্যাংশ দেবে ৮১০ কোটি টাকা। এ দেশে কোম্পানিটি চলতি বছরের প্রথম ৯ মাসে যে মুনাফা করেছে তা থেকে শেয়ারধারীদের এই  লভ্যাংশ (অন্তর্বর্তীকালীন) দেবে।,business,prothomalo,https://www.prothomalo.com/business/market/hk6dl2xma0
ওয়েস্ট ইন্ডিজের সাম্রাজ্যে ‘হালাকু খানে’র হানা,"ক্লাসেন এক পঞ্জিকাবর্ষে ১০০ ছক্কার কীর্তি গড়েছেন গতকাল, ভারতের বিপক্ষে ম্যাচে।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/xxqdpz8ldq
"‘ভালো খেলুন, আরও বড় চুক্তি পান, সুপারস্টার হউন’","আলোচ্যসূচিতে রেকর্ড ২৮টি বিষয় নিয়ে বাফুফের নতুন নির্বাহী কমিটির প্রথম সভা বসবে আজ সকালে। কেমন হতে পারে দেশের ফুটবলের এই নবযাত্রা?",sports,prothomalo,https://www.prothomalo.com/sports/e4qrofjimj
টি–টোয়েন্টিতে উগান্ডাকে ছাড়িয়ে গেল ভারত,"ভারতের এক বছরে জেতা সর্বোচ্চ জেতার রেকর্ড ভেঙেই উগান্ডা শীর্ষে উঠেছিল। ওই জায়গাটায় তারা থাকবে এ বছর শেষেও।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/hcbe2frg9q
ব্যালন ডি’অরে ৪১ পয়েন্টে হেরেছেন ভিনিসিয়ুস,"এবার ব্যালন ডি’অর জিতেছেন স্পেনের রদ্রি। তাঁর সঙ্গে ৪১ ভোট ব্যবধানে পিছিয়ে দ্বিতীয় হয়েছেন ব্রাজিলের ভিনিসিয়ুস জুনিয়র।",sports,prothomalo,https://www.prothomalo.com/sports/football/cspy7ui6qt
টানা ৬ ঘণ্টা বোর্ডের ‘কাঠগড়া’য় রোহিত-গম্ভীর,"নিউজিল্যান্ডের কাছে ৩ টেস্টের সিরিজে ধবলধোলাই হয়ে ব্যাকফুটে আছেন অধিনায়ক রোহিত ও কোচ গম্ভীর",sports,prothomalo,https://www.prothomalo.com/sports/cricket/cf7yj562po
এমবাপ্পে–আনচেলত্তির খারাপ সময়ে পরিত্রাণের খোঁজে রিয়াল,"ভিনিসিয়ুস জুনিয়র, জুড বেলিংহাম, রদ্রিগো ও কিলিয়ান এমবাপ্পেকে নিয়ে গড়া নতুন গ্যালাকটিকোসকে নিয়ে এখনই রায় দিয়ে দেওয়া অন্যায্য হবে।",sports,prothomalo,https://www.prothomalo.com/sports/football/es5g1m43uf
সিরিজে ফিরে স্বস্তি ফেরাতে পারবে তো বাংলাদেশ,"দ্বিতীয় ওয়ানডেতে হারলে সিরিজই হেরে যাবে বাংলাদেশ। টিকে থাকতে হলে শারজায় আজ জয়ের বিকল্প নেই।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/gq8kwhtsff
বাংলাদেশের পর এবার দক্ষিণ আফ্রিকার বোলারদের বেধড়ক পেটালেন স্যামসন,"গত মাসে হায়দরাবাদে বাংলাদেশের বিপক্ষে ৮ ছক্কা ও ১১ চারে ৪৭ বলে ১১১ রানের ইনিংস খেলেছিলেন স্যামসন। ",sports,prothomalo,https://www.prothomalo.com/sports/cricket/uldjiqe8gx
"গার্দিওলা কি সিটিতে থাকবেন, নাকি অন্য ঠিকানায় যাবেন ","পেপ গার্দিওলা হয়তো এখনো ম্যানচেস্টার সিটি ছাড়ার বিষয়ে মনস্থির করতে পারেননি। কিন্তু এখনই ইতিহাদের বাতাসে গার্দিওলার ক্লাব ছাড়ার গুঞ্জন ভাসছে।",sports,prothomalo,https://www.prothomalo.com/sports/football/ywruxyudoa
"সবচেয়ে দামি ভিনি–হলান্ড, দামি খেলোয়াড়ে ঠাসা রিয়াল–সিটি–আর্সেনাল–বার্সা","সবচেয়ে দামি ফুটবলার খুঁজতে গিয়ে ঘুরেফিরে আসত লিওনেল মেসি, ক্রিস্টিয়ানো রোনালদো, নেইমারদের নাম। এখন প্রায় প্রতিবছরই শীর্ষস্থানে বদল দেখা যায়।",sports,prothomalo,https://www.prothomalo.com/sports/football/bhouh8gn59
উদ্বোধনী ম্যাচে বাংলাদেশের সামনে আফগানিস্তান,"চলতি মাসের শেষ দিকে আফগানিস্তানের যুবাদের বিপক্ষে ম্যাচ দিয়েই যুব এশিয়া কাপ ক্রিকেট শুরু করবেন বাংলাদেশের যুবারা।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/sgxxr4t6nt
বিসিসিআইকে কঠোর বার্তা পিসিবি চেয়ারম্যান নাকভির,"বিসিসিআইয়ের অনড় অবস্থানের সর্বশেষ ঘোষণা শুনে পিসিবির চেয়ারম্যান মহসিন নাকভি তো এবার হুমকির সুরেই কথা বললেন।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/6xhpaxjvl6
বাবর–রিজওয়ানরা জিততেই ঘুরে গেলেন শেহজাদ–হাফিজরা,"অ্যাডিলেডে আজ পাকিস্তান অস্ট্রেলিয়াকে হারিয়েছে হেসেখেলে। আগে ব্যাটিং করা পাকিস্তানকে ১৬৩ রানে গুটিয়ে দিয়ে ম্যাচটি জিতেছে ১৪১ বল আর ৯ উইকেট হাতে রেখে।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/m8asnjsh69
"মিরাজ বললেন, ‘আমাদের এখনো সুযোগ আছে’","শারজায় আগামীকাল দ্বিতীয় ওয়ানডেতে আফগানিস্তানের মুখোমুখি হবে বাংলাদেশ। এই ম্যাচ নিয়ে আজ কথা বলেছেন বাংলাদেশের স্পিন অলরাউন্ডার মেহেদী হাসান মিরাজ।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/m0lajnxler
"‘বাটলারকে নিয়ে অভিযোগ নয়, চেয়েছিলাম সিনিয়ররা খেলুক’","মাঝমাঠে বাংলাদেশ দলের প্রাণভোমরা মনিকা চাকমা প্রথম আলোকে দেওয়া সাক্ষাৎকারে কথা বলেছেন সাফ জয়ের নানা দিক নিয়ে।",sports,prothomalo,https://www.prothomalo.com/sports/sports-interview/6gbruwwo4d
"রউফের ৫ উইকেটের পর আইয়ুবের ৬ ছক্কা, অস্ট্রেলিয়াকে পাত্তা দিল না পাকিস্তান","অ্যাডিলেডে সিরিজের দ্বিতীয় ওয়ানডেতে অস্ট্রেলিয়াকে ৯ উইকেটের বড় ব্যবধানে হারিয়েছে পাকিস্তান ",sports,prothomalo,https://www.prothomalo.com/sports/cricket/ism8my7bkk
আফগানদের আমন্ত্রণে নৈশভোজে নাজমুল-মাহমুদউল্লাহরা,"বাংলাদেশ দল উপহার হিসেবে পেল গালিচা। ছিল শুকনা ফলের সমারোহ। নৈশভোজের বিভিন্ন মুহূর্তের ছবি নিয়ে এই আয়োজন।",sports,prothomalo,https://www.prothomalo.com/sports/p0s0owngpw
বিশ্ব রেকর্ড হাত থেকে ফেলে দিলেন রিজওয়ান,"পাকিস্তানের উইকেটকিপার মোহাম্মদ রিজওয়ান বিশ্ব রেকর্ড হাত থেকে ফসকেছেন",sports,prothomalo,https://www.prothomalo.com/sports/cricket/6luzhahy1s
চ্যাম্পিয়নস ট্রফিতে খেলে ওয়ানডেকে বিদায় জানাবেন নবী,"চ্যাম্পিয়নস ট্রফির সময় নবীর বয়স ৪০ পেরিয়ে যাবে। অবসরে যাওয়ার আগে আরও অন্তত আটটি ওয়ানডে খেলার সুযোগ পাবেন তিনি।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/6058b9vj14
সাকিব-তামিমদের প্রজন্মকে ছাড়িয়ে যেতে চিন্তায়-মানসিকতায় উন্নতি চান সালাউদ্দিন,"এক যুগের বেশি সময় পর বাংলাদেশ জাতীয় ক্রিকেট দলের কোচিং স্টাফে ফিরেছেন মোহাম্মদ সালাউদ্দিন",sports,prothomalo,https://www.prothomalo.com/sports/cricket/9xnkyzf6pr
‘অগ্রহণযোগ্য আচরণে’র দায়ে দুই ম্যাচ নিষিদ্ধ আলজারি জোসেফ,"ওয়েস্ট ইন্ডিজের ফাস্ট বোলার আলজারি জোসেফ দুই ম্যাচের জন্য নিষিদ্ধ হয়েছেন",sports,prothomalo,https://www.prothomalo.com/sports/cricket/jk9szlh4qk
ক্রিকেট মাঠে মালদ্বীপের রেকর্ডেও ভাগ বসানোর পথে বাংলাদেশ,"শারজা ক্রিকেট স্টেডিয়ামে ৯ ম্যাচ খেলে ৯ বারই হেরেছে বাংলাদেশ। নাজমুলরা পরের ম্যাচটিও হেরে গেলে অনাকাঙ্ক্ষিত এক বিশ্ব রেকর্ড হয়ে যাবে।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/s00w5xis5v
আজ টিভিতে যা দেখবেন (৮ নভেম্বর ২০২৪),"অস্ট্রেলিয়া-পাকিস্তান দ্বিতীয় ওয়ানডে আজ। দক্ষিণ আফ্রিকা-ভারত টি-টোয়েন্টি সিরিজ শুরু হচ্ছে আজ।",sports,prothomalo,https://www.prothomalo.com/sports/p7usowi6r5
"অ্যান্ডারসন আইপিএলে বাড়াতে চান ক্রিকেট–জ্ঞান ","অ্যান্ডারসন আইপিএলে নিলামে নাম লেখানোর পর থেকেই আলোচনা চলছে ক্রিকেট–বিশ্বে। সবারই প্রশ্ন, এই বয়সে আইপিএল খেলতে চান কেন? অবশেষে এই প্রশ্নের উত্তর দিয়েছেন অ্যান্ডারসন। ",sports,prothomalo,https://www.prothomalo.com/sports/cricket/5hstgni1fu
বাংলাদেশ–ভারত কানপুর টেস্টের আউটফিল্ড আইসিসির রেটিংয়ে ‘অসন্তোষজনক’,"বাংলাদেশ–ভারত কানপুর টেস্টের ভেন্যু গ্রিন পার্ক স্টেডিয়ামের আউটফিল্ড আইসিসির থেকে পেয়েছে ‘অসন্তোষজনক’ রেটিং। ফলে ভেন্যুটি ১ ডিমেরিট পয়েন্ট পেয়েছে।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/ejgj0ylqr8
"দল ঘোষণা করতে গিয়ে ভুল, জার্মান দলে লাটভিয়ান ফুটবলার","জার্মানির ফুটবল কর্তৃপক্ষ জাতীয় দলে এক লাটভিয়ান ফুটবলারের নাম যুক্ত করে দল ঘোষণা করেছে।",sports,prothomalo,https://www.prothomalo.com/sports/football/dnrdavigwh
ওয়েস্ট ইন্ডিজ সিরিজে খেলবেন তো মুশফিক,"গতকাল শারজায় সিরিজের প্রথম ম্যাচে আফগানিস্তানের ইনিংসের শেষ দিকে উইকেটকিপিং করার সময় বাঁ হাতের তর্জনীতে চোট পান মুশফিক।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/qb49llgz9u
বাবরকে কোহলির কাছ থেকে শিখতে বললেন পন্টিং,"নিজেকে কীভাবে ফিরে পাবেন বাবর। সময়ের অন্যতম সেরা ব্যাটসম্যানকে ছন্দে ফেরার জন্য একটা পরামর্শ দিয়েছেন অস্ট্রেলিয়ার সাবেক অধিনায়ক রিকি পন্টিং।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/sjl0gwt0qi
রাচিন রবীন্দ্রকে একাডেমিতে অনুশীলন করতে দিয়ে সমালোচনার মুখে চেন্নাই সুপার কিংস,"নিউজিল্যান্ডের কাছে তিন টেস্টের সিরিজে ভারত ধবলধোলাই হওয়ার পর চেন্নাই সুপার কিংসের সমালোচনা করেছেন দেশটির সাবেক ক্রিকেটার রবিন উথাপ্পা।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/bhgyzsppma
রোনালদোদের কাছে হারার পর চাকরি গেল আর্জেন্টাইন ক্রেসপোর,"আল নাসরের কাছে হারের পর আর্জেন্টাইন কোচ হার্নান ক্রেসপোকে ছাঁটাই করেছে আল–আইন",sports,prothomalo,https://www.prothomalo.com/sports/football/fdjsaalf61
সমর্থকের মৃত্যুতে জয়ের আনন্দ ম্লান বায়ার্ন মিউনিখের,"সমর্থকের মৃত্যুর খবরে বায়ার্নের মাঠ আলিয়াঞ্জ অ্যারেনায় শোকের আবহ নেমে আসে। তাঁর প্রতি সম্মান জানিয়ে গ্যালারিতে থাকা সমর্থকেরা গান গাওয়া বন্ধ করে দেন।",sports,prothomalo,https://www.prothomalo.com/sports/football/s6hfgncxnb
"চ্যাম্পিয়নস লিগে বার্সার ৫০০, ৬০০, ৭০০: মেসি, রাকিতিচ ও লেভা","চ্যাম্পিয়নস লিগে গতকাল রাতে জোড়া গোল করেন লেভানডফস্কি। আর এক গোল করলেই এই প্রতিযোগিতায় গোলের সেঞ্চুরি হবে পোলিশ তারকার।",sports,prothomalo,https://www.prothomalo.com/sports/football/f3lq6zql95
"১১ রানেই নেই শেষ ৭ উইকেট—শুধু বাংলাদেশই এমন নয়, অন্যরাও আছে","গত রাতে বাংলাদেশের মতো ১১ রানের মধ্যে শেষ ৭ উইকেটে হারানোর ঘটনা ওয়ানডে ইতিহাসে আরও তিনটি আছে।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/h4fu5109eb
"অধিনায়ক হোপের ওপর ক্ষোভ, মাঠ থেকে বেরিয়ে গেলেন জোসেফ","ঘটনার সূত্রপাত ইংল্যান্ডের ইনিংসের চতুর্থ ওভারে। টসে হেরে আগে ব্যাটিংয়ে নামা ইংল্যান্ডের রান তখন ৩ ওভারে ১ উইকেট ১০।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/p5c0svr34l
এটা বার্সেলোনা নাকি গোলের মেশিন,"চাইলে কেউ কেউ বার্সেলোনার এই নতুন যুগের একটি স্লোগানও ঠিক করতে পারেন—গোল, গোল, গোল চাই, গোল ছাড়া কথা নাই! ",sports,prothomalo,https://www.prothomalo.com/sports/football/7mhwv7c7nn
এক বছর পর ফিরে এক মাসের জন্য মাঠের বাইরে নেইমার,"এএফসি চ্যাম্পিয়নস লিগে আল হিলালের পরের ম্যাচ ২৬ নভেম্বরে। সেই ম্যাচে নেইমারের খেলার সম্ভাবনা নেই বললেই চলে।",sports,prothomalo,https://www.prothomalo.com/sports/football/p8ynph5qqr
"বাংলাদেশ দেখিয়ে দিল, কীভাবে চট করে সিঙ্গাপুর হওয়া যায়","প্রিয় সংস্করণ ওয়ানডেতেও আফগানিস্তানের বিপক্ষে বড় হার। সেটাও মাত্র ২৩৫ রানের নিরীহ লক্ষ্যে।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/5yml3pb5ee
"মুশফিকের আঙুলে চোট, খেলতে পারবেন না পরের ম্যাচ","আঙুলে চোট পাওয়ার কারণে মুশফিকুর রহিম কাল সাতে ব্যাটিং করেছেন। রাতেই পরীক্ষা-নিরীক্ষা করানোর পর তাঁর আঙুলের হাড়ে চিড় বা ফাটল ধরা পড়েছে।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/j6ritw8uto
কিং–কার্টির সেঞ্চুরিতে সিরিজ ওয়েস্ট ইন্ডিজের,"শেষ ওয়ানডেতে ইংল্যান্ডের দেওয়া ২৬৪ রানের লক্ষ্য লক্ষ্য ৮ উইকেট ও ৭ ওভার বাকি রেখে পেরিয়ে গেছে ওয়েস্ট ইন্ডিজ।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/417wzxdtm6
"সিটিকে উড়িয়ে দেওয়া কে এই গয়োকেরেস  ","পরশু রাতে ম্যানচেস্টার সিটির বিপক্ষে হ্যাটট্রিক করেছেন সুইডিশ স্ট্রাইকার ভিক্টর গয়োকেরেস। এই ম্যাচ দিয়েই দারুণভাবে আলোচনায় এসেছেন এই স্ট্রাইকার।",sports,prothomalo,https://www.prothomalo.com/sports/football/vqzvq6yskn
"ইতালিতে আর্সেনালের আরেকটি হতাশার রাত, জয়ে ফিরল বায়ার্ন মিউনিখ","উয়েফা চ্যাম্পিয়নস লিগে ইংলিশ ক্লাব আর্সেনাল আজ খেলতে নেমেছিল ইতালির ইন্টার মিলানের মাঠে",sports,prothomalo,https://www.prothomalo.com/sports/football/oy8yb17n71
"বার্সেলোনার ৫ গোলের আনন্দ, প্যারিসে শেষ মুহূর্তের গোলে পিএসজির হার","উয়েফা চ্যাম্পিয়নস লিগের লিগ পর্বে নিজেদের চতুর্থ ম্যাচে বেলগ্রেডের মাঠে খেলতে নামে বার্সেলোনা",sports,prothomalo,https://www.prothomalo.com/sports/football/xw0js3h5wk
বাংলাদেশকে চমকে দেওয়া কে এই গজনফর,"৬ ফুট ২ ইঞ্চি উচ্চতার স্পিনার গজনফর শুরুতে ছিলেন পেসার। উঠে এসেছেন টেনিস বলের ক্রিকেট খেলে। বল ঘোরানোয় দক্ষতা দেখে কোচদের পরামর্শে হন স্পিনার।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/mn52i43cp3
নিজেকেই ‘দোষী’ বললেন নাজমুল,"মাত্র ২৩ রানের মধ্যে ৮ উইকেট হারিয়ে আফগানিস্তানের কাছে প্রথম ওয়ানডেতে হেরেছে বাংলাদেশ। হারের দায় নিজের কাঁধেই নিয়েছেন অধিনায়ক নাজমুল হোসেন।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/b4gii9wq4r
গজনফর–ধাঁধায় পড়ে বাংলাদেশের অবিশ্বাস্য হার,"বাংলাদেশের জয়টাই যখন মনে হচ্ছিল সম্ভাব্য ফলাফল, তখনই হঠাৎ অবিশ্বাস্য পতন। অদ্ভুত ব্যাটিংয়ে তাসের ঘরের মতো ভেঙে পড়ল ব্যাটিং।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/ad8c82cmq8
বাংলাদেশকে ৯২ রানে হারিয়ে সিরিজে এগিয়ে গেল আফগানিস্তান,"শারজায় আজ সিরিজের প্রথম ওয়ানডেতে আফগানিস্তানের মুখোমুখি বাংলাদেশ। এই ম্যাচের লাইভ বিবরণী ও বিশ্লেষণ জানতে চোখ রাখুন এখানে।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/shcqwryrou
মধুচন্দ্রিমা শেষে গম্ভীরকে ‘সংসারের’ হাল ধরতে বললেন গাভাস্কার,"নিউজিল্যান্ডের বিপক্ষে ধবলধোলাই হওয়া সিরিজে গম্ভীরের ভুলগুলো ক্ষমা করে দিতে চান সুনীল গাভাস্কার। কিন্তু আসন্ন অস্ট্রেলিয়া সফরে গম্ভীরের কাছ থেকে সেরাটা আশা করছেন তিনি।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/imw3bzj4n8
"৪ গোল খেয়ে গার্দিওলা বললেন, ‘ব্রাজিল আমাকে কোচ হিসেবে বিবেচনা করবে না’  ","চলতি মৌসুমে টানা তিন ম্যাচে হেরেছে ম্যানচেস্টার সিটি। সর্বশেষ গতকাল রাতে হারের পর নানা বিষয় নিয়ে কথা বলেছেন এই স্প্যানিশ কোচ।",sports,prothomalo,https://www.prothomalo.com/sports/football/j2xfyrttil
"ক্লাব বিশ্বকাপের আগে দলবদলের নতুন উইন্ডো, খেলোয়াড় কেনা যাবে মাঝপথেও","খোলনলচে পাল্টে ৩২টি দল নিয়ে আগামী জুনে শুরু হবে নতুন কাঠামোর ফিফা ক্লাব বিশ্বকাপ। সেই টুর্নামেন্টের জন্য নতুন বিধিমালা প্রণয়ন করেছে ফিফা",sports,prothomalo,https://www.prothomalo.com/sports/football/ppuxzoio8w
গ্লোবাল সুপার লিগে খেলবেন তানজিম,"গায়ানার হয়ে খেলার কথা প্রথম আলোকে নিশ্চিত করেছেন তানজিম।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/u8vcgmptts
"প্রথম ম্যাচে বাঁহাতি স্পিনার–সংকটে বাংলাদেশ, নাজমুল বললেন রিশাদ আছে","আফগানিস্তানের বিপক্ষে প্রথম ওয়ানডেতে বাঁহাতি স্পিনার সংকটে বাংলাদেশ",sports,prothomalo,https://www.prothomalo.com/sports/cricket/e5ruftffgs
"অবৈধ বোলিং অ্যাকশন: রফিক–নাঈমুরকে দিয়ে শুরু, বাংলাদেশের আরও যাঁরা","২০০০ সালে বাংলাদেশের অভিষেক টেস্টেই দুই বোলারের বোলিং অ্যাকশন নিয়ে প্রশ্ন তুলেছিল আইসিসি। ",sports,prothomalo,https://www.prothomalo.com/sports/cricket/c8vobbptfk
"আশা করি, গুরুতর কিছু নয়: আবার চোট পেয়ে বললেন নেইমার","আবারও চোট নিয়ে মাঠ ছেড়েছেন নেইমার। তবে এবারের চোট গুরুতর নয় বলে বিশ্বাস তাঁর",sports,prothomalo,https://www.prothomalo.com/sports/football/quzjswmr5a
সাকিবের বোলিং অ্যাকশন নিয়ে সন্দেহ কেন,"দীর্ঘ ক্যারিয়ারে প্রথমবার সাকিবের বোলিং অ্যাকশন নিয়ে প্রশ্ন উঠল।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/6x0qbl1lce
"৬ ইনিংসে ৯৩ রান, দল হয়েছে ধবলধোলাই: কোহলির জন্মদিন তবুও রঙিন","বছর দুয়েক ধরে ভারত দল থেকে বিশ্রামে থাকলে বা কোনো সিরিজ শেষে স্ত্রী ও মেয়েকে নিয়ে সময় কাটাতে চলে যাচ্ছেন লন্ডনে। এবার তিনি লন্ডনে যাননি।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/iev87ebb60
ইউনাইটেডে যাওয়ার আগেই আজ ‘ফার্গুসন’ হওয়ার সুযোগ আমোরিমের,"উয়েফা চ্যাম্পিয়নস লিগে আজ রুবেন আমোরিমের স্পোর্তিং সিপি আতিথেয়তা দেবে পেপ গার্দিওলার ম্যানচেস্টার সিটিকে।
",sports,prothomalo,https://www.prothomalo.com/sports/football/jcm905w6xy
এজাজ প্যাটেলের মতো স্পিনার ভারতের প্রতিটি ক্লাবেই আছে—দাবি কাইফের,"২০১৮ সালে টেস্টে অভিষেক হওয়া প্যাটেল টেস্ট খেলেছেন ২১টি। দেশের মাটিতে খেলার সুযোগ তেমন একটা পাননি।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/k04wu7ivif
"আবার চোট, বদলি হিসেবে নেমে নেইমার মাঠ ছাড়লেন বদলি হয়ে","গত সপ্তাহেই চোট কাটিয়ে মাঠে ফেরেন সৌদি আরবের ক্লাব আল হিলালের ব্রাজিলিয়ান তারকা নেইমার। কিন্তু ফিরতে না ফিরতেই আবার চোটে পড়লেন।",sports,prothomalo,https://www.prothomalo.com/sports/football/ipd8gwvpaw
বার্নাব্যুতে আজ মুখোমুখি আনচেলত্তির অতীত ও বর্তমান,"উয়েফা চ্যাম্পিয়নস লিগে আজ মুখোমুখি ১৫ বারের চ্যাম্পিয়ন রিয়াল মাদ্রিদ ও সাতবারের চ্যাম্পিয়ন এসি মিলান।",sports,prothomalo,https://www.prothomalo.com/sports/football/kqzy6xltef
"অস্ট্রেলিয়ায় ভালো করতে না পারলে টেস্ট ছাড়বেন রোহিত, মনে করেন শ্রীকান্ত","রোহিত–কোহলির টেস্ট ছাড়ার প্রসঙ্গ ওঠার পটভূমি তৈরি হয়েছে ভারতের মাটিতে গতকাল শেষ হওয়া তিন ম্যাচের টেস্ট সিরিজে। ৩–০ ব্যবধানে সেই সিরিজ জিতে ইতিহাস গড়েছে নিউজিল্যান্ড। ",sports,prothomalo,https://www.prothomalo.com/sports/cricket/0wcfef5kqo
"শেখ হাসিনার নির্দেশে বিডিআর বিদ্রোহের নামে সেনা কর্মকর্তাদের হত্যা করা হয়: জামায়াতের আমির",আওয়ামী লীগের সভাপতি ও সাবেক প্রধানমন্ত্রী শেখ হাসিনার নির্দেশে বিডিআর বিদ্রোহের নামে মেধাবী চৌকস সেনা কর্মকর্তাদের পরিকল্পিতভাবে হত্যা করা হয়েছে বলে দাবি করেছেন জামায়াতের আমির শফিকুর রহমান।,politics,prothomalo,https://www.prothomalo.com/bangladesh/district/bg44qfsa17
"নয়াপল্টন থেকে শোভাযাত্রা শুরু করেছে বিএনপি",‘জাতীয় বিপ্লব ও সংহতি দিবস’ উপলক্ষে আজ বর্ণাঢ্য শোভাযাত্রা করছে দলটি।,politics,prothomalo,https://www.prothomalo.com/politics/x3tn9la8xn
"শোভাযাত্রায় অংশ নিতে নয়াপল্টনে বিএনপির বিপুল নেতা-কর্মী",শোভাযাত্রা শুরুর আগে নয়াপল্টনে সংক্ষিপ্ত সমাবেশ হবে। এরপর বিএনপির মহাসচিব মির্জা ফখরুল ইসলাম আলমগীর শোভাযাত্রার উদ্বোধন করবেন।,politics,prothomalo,https://www.prothomalo.com/politics/bgs98ljpjd
"নয়াপল্টন থেকে মানিক মিয়া অ্যাভিনিউ পর্যন্ত আজ শোভাযাত্রা করবে বিএনপি",বিভিন্ন সড়ক প্রদক্ষিণ করে জাতীয় সংসদ ভবনের সামনের মানিক মিয়া অ্যাভিনিউ গিয়ে শোভাযাত্রা শেষ হবে।,politics,prothomalo,https://www.prothomalo.com/politics/m809gfx01r
"চীন সফরে গেলেন বিএনপির চার নেতা",বিএনপির চার সদস্যের একটি প্রতিনিধিদল চীন সফরে গেছে। তারা গতকাল বৃহস্পতিবার বেলা তিনটায় চায়না সাউদার্ন এয়ারলাইনসে ঢাকা ছেড়েছে।,politics,prothomalo,https://www.prothomalo.com/politics/pn616s1pck
"শক্তিশালী বিরোধী দল সরকারের ভুলত্রুটি ধরিয়ে দেয়: জাকের পার্টির মহাসচিব","জাকের পার্টির মহাসচিব শামীম হায়দার বলেছেন, শক্তিশালী বিরোধী দল থাকলে তারা সরকার পরিচালনায় ভুলত্রুটি ধরিয়ে দেয়।",politics,prothomalo,https://www.prothomalo.com/politics/yuq2gki4xo
"কথার বোমা ফোটাবেন আর কাজ হবে সম্পূর্ণ বিপরীত, এর নাম রাজনীতি নয়: জামায়াতের আমির","জামায়াতের আমির বলেন, ‘আমি ব্যক্তিগতভাবে বিশ্বাস করি, রাজনীতিবিদেরা ১০টা আঙুল যদি পরিচ্ছন্ন রাখতে পারেন, এই দেশে কারও পক্ষে দুর্নীতি করা সম্ভব হবে না।’",politics,prothomalo,https://www.prothomalo.com/politics/eapu0ogcea
"ডোনাল্ড ট্রাম্পকে জামায়াতে ইসলামীর অভিনন্দন",আজ বৃহস্পতিবার এক বিবৃতিতে এই অভিনন্দন জানান দলটির আমির শফিকুর রহমান।,politics,prothomalo,https://www.prothomalo.com/politics/mceel683bg
"আওয়ামী লীগ এখন বিএনপির সঙ্গে গণতন্ত্র উদ্ধার করতে চায়, এটি সম্ভব নয়: সালাহ উদ্দিন আহমদ",‘জাতীয় বিপ্লব ও সংহতি দিবস’ উপলক্ষে আজ বৃহস্পতিবার দুপুরে সিলেটে আয়োজিত কর্মসূচিতে প্রধান অতিথির বক্তব্যে সালাহ উদ্দিন আহমদ এসব কথা বলেন।,politics,prothomalo,https://www.prothomalo.com/bangladesh/district/nc64lwe42k
"ইসি গঠনে তিন শিক্ষকসহ ছয়জনের নাম প্রস্তাব গণ অধিকার পরিষদের","গণ অধিকার পরিষদ কতজনের ও কাদের নাম প্রস্তাব করেছে, তা আনুষ্ঠানিকভাবে প্রকাশ করেনি। তবে সংশ্লিষ্ট সূত্র জানিয়েছে, গণ অধিকার পরিষদ বিশ্ববিদ্যালয়ের শিক্ষকদের প্রাধান্য দিয়েছে।",politics,prothomalo,https://www.prothomalo.com/politics/1csueicjrj
"অন্তর্বর্তী সরকার উপযুক্ত সময়ে নির্বাচন দিতে সক্ষম হবে, বললেন মির্জা ফখরুল","মির্জা ফখরুল ইসলাম বলেন, আল্লাহর রহমতে ২০২৪ সালে ৫ আগস্ট ছাত্র-জনতার অভ্যুত্থানের মধ্য দিয়ে দ্বিতীয়বারের মতো আধিপত্যবাদকে পরাজিত করা হয়, ফ্যাসিস্টদের পরাজিত করা হয়।",politics,prothomalo,https://www.prothomalo.com/politics/wnx8cysj1f
