headline,description,category,source,url
Apollo 8 astronaut dies in small plane crash,"Former Apollo 8 astronaut William Anders dies in small plane crash at age 90, known for iconic 'Earthrise' photo",science,prothomalo,https://en.prothomalo.com/science-technology/science/w9hxjlamrn
Boeing Starliner crew aboard ISS after challenging docking,"Boeing Starliner successfully docks at ISS after overcoming thruster malfunctions and helium leaks, marking a milestone for NASA's Commercial Crew Programme",science,prothomalo,https://en.prothomalo.com/science-technology/science/r4p6y48q4e
"Venus has more volcanism than previously known, new analysis finds","New analysis reveals Venus is more volcanically active than previously thought, with evidence of eruptions at two additional sites on the planet's surface.",science,prothomalo,https://en.prothomalo.com/science-technology/science/kckgsij4wm
"Webb telescope finds most distant galaxy ever observed, again","Discover the most distant galaxy ever observed, JADES-GS-z14-0, just 290 million years after the Big Bang, with profound implications for our understanding of Cosmic Dawn.",science,prothomalo,https://en.prothomalo.com/science-technology/science/08p7ru6295
16 top AI firms make new safety commitments at Seoul summit,"16 top AI firms commit to new safety measures at Seoul summit, including transparency and accountability on AI development plans",science,prothomalo,https://en.prothomalo.com/science-technology/science/50rzk83rst
'Danger behind the beauty': more solar storms could be heading our way   ,"Learn about the potential threat of solar storms and their impact on Earth's power grids, satellites, and even astronauts as experts warn of the danger lurking behind the stunning auroras witnessed around the world.",science,prothomalo,https://en.prothomalo.com/science-technology/science/by09ddpqa1
Second night of auroras seen 'extreme' solar storm,"Witness the spectacular celestial shows of the 'northern lights' as a powerful solar storm triggers auroras across the globe, from the United States to Tasmania and beyond. Experience the historic night through the eyes of astrophysicist Eric Lagadec and others, as solar particles and emotions charged the atmosphere.",science,prothomalo,https://en.prothomalo.com/science-technology/science/g11zxpvedg
First 'extreme' solar storm in 20 years brings spectacular auroras,"The most powerful solar storm in more than two decades struck Earth on Friday, triggering spectacular celestial light shows in skies from Tasmania to Britain",science,prothomalo,https://en.prothomalo.com/science-technology/science/9l7uukf3mn
T. rex is at the center of a debate over dinosaur intelligence,"Debate over dinosaur intelligence: A study by Vanderbilt University neuroscientist Suzana Herculano-Houzel suggests that Tyrannosaurus rex had intelligence comparable to primates, while a new study challenges this assertion, proposing a more holistic approach to assess dinosaur intelligence.",science,prothomalo,https://en.prothomalo.com/science-technology/science/ri5l0b6kdb
Orangutan’s use of medicinal plant to treat wound intrigues scientists,"Discover how a male Sumatran orangutan named Rakus used a medicinal plant to treat a facial wound, intriguing scientists. Learn about the plant's properties and how Rakus applied it to his injury, leading to a remarkable recovery.",science,prothomalo,https://en.prothomalo.com/science-technology/science/72yo6hccsk
NASA Mars helicopter sends last message to Earth,"Originally intended only to prove flight was possible in the ultra-thin Martian atmosphere through five test runs, Ingenuity defied all expectations",science,prothomalo,https://en.prothomalo.com/science-technology/science/i5kxxy1guy
NASA unveils probe bound for Jupiter’s possibly life-sustaining moon,"NASA unveils probe bound for Jupiter’s possibly life-sustaining moon, Europa, to investigate potential habitability for life in our solar system. The $5 billion probe is equipped with advanced instruments to study the moon's icy surface and search for conditions that could support life.",science,prothomalo,https://en.prothomalo.com/science-technology/science/5z7qw367wu
Huge star explosion to appear in sky in once-in-a-lifetime event,Don't miss the once-in-a-lifetime opportunity to witness a massive star explosion in the night sky. Find out how to see this space oddity in the Corona Borealis constellation.,science,prothomalo,https://en.prothomalo.com/science-technology/science/ukikxipjre
AI vs humans: Influencers face competition from virtual models,"Discover the rising competition between social media influencers and AI-generated models like Aitana Lopez. Explore how AI offers cost-effective alternatives, complete creative control, and a growing market opportunity. Learn how virtual influencers like Lil Miquela attract younger audiences and how human influencers leverage AI for better videos and translations.",science,prothomalo,https://en.prothomalo.com/science-technology/science/r38ej727ly
The universe's accelerated expansion might be slowing down,"New findings suggest that the universe's accelerated expansion may be slowing down, raising questions about the nature of dark energy. Early results from the Dark Energy Spectroscopic Instrument (DESI) reveal the largest-ever 3D map of the universe, showing changes in the speed of galaxies over time. ",science,prothomalo,https://en.prothomalo.com/science-technology/science/rfuudljp7d
What do scientists hope to learn from total solar eclipse in US? ,"Discover the scientific wonders of the total solar eclipse in the US. From studying the Sun's atmosphere to observing animal behaviors, scientists hope to unlock valuable insights. Join the excitement and learn more about this celestial event.",science,prothomalo,https://en.prothomalo.com/science-technology/science/z7dch48ta5
Milky Way's black hole surrounded by strong magnetic fields: astronomers,"Astronomers discover strong magnetic fields surrounding Milky Way's black hole, similar to those observed in M87 Galaxy. Images from the Event Horizon Telescope reveal the structure and strength of these magnetic fields. Find out more about this universal feature of black holes.",science,prothomalo,https://en.prothomalo.com/science-technology/science/vq4u71dc74
"No 'human era' in Earth's geological history, scientists say","Scientists reject the proposal for a distinct 'human era' in Earth's geological history despite evidence of significant human impact since the mid-20th century. The International Union of Geological Sciences upholds the decision, stating that the Anthropocene will not be recognized as a formal unit of the Geologic Time Scale. However, the term will continue to be widely used to describe human impact on the Earth system.",science,prothomalo,https://en.prothomalo.com/science-technology/science/udsspuhhvu
NASA touts space research in anti-cancer fight,"Thanks to such research, researchers will be able to make a drug that can be administered by injection in a doctor's office ",science,prothomalo,https://en.prothomalo.com/science-technology/science/odv9fjl73z
Creeping ice clouding vision of Europe space telescope Euclid,"Scientists work to melt ice hindering vision of Europe's space telescope Euclid, aiming to uncover mysteries of dark matter and dark energy. Technical setbacks persist, but researchers remain optimistic about completing the mission.",science,prothomalo,https://en.prothomalo.com/science-technology/science/fq24u5jlb7
Whale menopause sheds light on human evolutionary mystery,"Discover the evolutionary mystery of menopause in humans through the study of whales. Find out why some species, including killer whales and beluga whales, have evolved to live long after they stop reproducing. Uncover the role of matriarchy and the grandmother hypothesis in this fascinating research. Read more in this Nature publication.",science,prothomalo,https://en.prothomalo.com/science-technology/science/osxwfvrxyc
Not just humans: Bees and chimps can also pass on their skills,"Bumblebees and chimpanzees have the ability to learn complex skills from their peers, challenging the notion that this capability is unique to humans. Two studies reveal how social learning and cumulative culture play a role in the development of skills among these animals. This research highlights the importance of knowledge transfer in the animal kingdom.",science,prothomalo,https://en.prothomalo.com/science-technology/science/fywyqkqz4j
Japan Moon lander revives after lunar night,"Japan's Moon lander, SLIM, defies the odds by awakening after lunar night, conducting scientific observations with its high-spec camera. Despite challenges, Japan's space agency, JAXA, celebrates this triumph in their mission to explore the Moon's mantle and potential water resources. Get the latest update on this remarkable feat and Japan's space program's recent successes.",science,prothomalo,https://en.prothomalo.com/science-technology/science/n66rf1sdxx
Scientists identify neutron star born out of supernova seen in 1987,"Discover the birth of a neutron star from a 1987 supernova! Witness the findings from the James Webb Space Telescope, uncovering chemical evidence and the dense, compact remnants of a massive star's explosion. Explore the fascinating implications of this groundbreaking discovery in our universe.",science,prothomalo,https://en.prothomalo.com/science-technology/science/0do9cg5vmy
"America returns spaceship to the Moon, a private sector first","America returns spaceship to the Moon for the first time in over half a century with the landing of an uncrewed commercial robot, Odysseus. Follow the historic journey of this private sector achievement and NASA's plans for future lunar exploration. Exclusive images and details inside.",science,prothomalo,https://en.prothomalo.com/science-technology/science/6382i2113d
Studying the otherworldly sounds in Antarctic waters,"Explore the mysterious sounds of Antarctic waters and the groundbreaking research shedding light on marine life behavior and environmental impact. Colombian scientist Andrea Bonilla and her team from Cornell University delve into the depths, capturing the otherworldly sounds of whales, seals, and the impact of human activity. Dive into the world of underwater acoustics and the vital role sound plays in the Antarctic ecosystem.",science,prothomalo,https://en.prothomalo.com/science-technology/science/s3vwzxarzk
Putin says Russia is close to creating cancer vaccines,"Russian President Vladimir Putin announces breakthrough in cancer vaccine development, expressing hope for effective use in individual therapy. Details on the types of cancer targeted and progress in comparison to global efforts.",science,prothomalo,https://en.prothomalo.com/science-technology/science/ktojzum8g9
"Saturn's 'Death Star' moon has a hidden secret, a subsurface ocean","Discover the hidden secret of Saturn's 'Death Star' moon, Mimas, with a subsurface ocean recently confirmed by NASA's Cassini spacecraft. Could this ocean, formed less than 25 million years ago, hold clues to the conditions for life's emergence? Learn more about this intriguing discovery in our latest report.",science,prothomalo,https://en.prothomalo.com/science-technology/science/sp7n1u9w4x
Mars rover data confirms ancient lake sediments on the red planet,"Discover the latest findings from NASA's Perseverance rover confirming the presence of ancient lake sediments on Mars. The data, collected from ground-penetrating radar observations, supports the theory that Mars was once covered in water, potentially harboring microbial life. ",science,prothomalo,https://en.prothomalo.com/science-technology/science/3d9rnhix7e
NASA helicopter's mission ends after three years on Mars,"NASA's Ingenuity Mars helicopter, which made history with the first powered flight on another world, has concluded its nearly three-year mission after sustaining rotor damage. Despite challenges including dust storms and freezing conditions, the tissue-box sized aircraft exceeded expectations with 72 flights. Its legacy paves the way for future aerial exploration in our solar system. While the helicopter remains in communication with mission control, it is no longer capable of flight after sustaining damage during its last landing. The cause of the communications dropout and the helicopter's orientation at the time of touchdown are still under investigation. Ingenuity's impact will inform future flight missions on Mars, setting the stage for aerial exploration in the years to come.",science,prothomalo,https://en.prothomalo.com/science-technology/science/d6rffr6s6k
Japan counts down to precision 'moon sniper' landing mission,"Japan's 'moon sniper' mission aims for precision landing within 100 meters of its target, a feat crucial for moon water exploration and human habitability. As the country looks to boost its space program amid setbacks and competition from China, JAXA's unprecedented technology could give Japan an advantage in international missions like NASA's Artemis program. Follow the high-stakes mission and Japan's bid to become a major player in space exploration.",science,prothomalo,https://en.prothomalo.com/science-technology/science/tiqtew59mj
Scientists conclude New Mexico fossil is new Tyrannosaurus species,"Discover the new Tyrannosaurus species unearthed in New Mexico by scientists. Uncover the subtle differences from the famous T-rex, as they identify and name the fearsome apex predator as Tyrannosaurus mcraeensis. Dive into the study's findings and the debate among researchers about this groundbreaking discovery. Learn how this finding changes the understanding of Tyrannosaurus origins and its impact on the world of paleontology. Read more about this fascinating discovery now.",science,prothomalo,https://en.prothomalo.com/science-technology/science/zho6stlvfp
DNA from ancient Europeans reveals surprising multiple sclerosis origins,"Uncover the surprising origins of multiple sclerosis (MS) with ancient European DNA. Research reveals that genetic variants once protective against animal-borne diseases now increase MS risk. Discover pivotal migration events and how genetic traits evolved from beneficial to deleterious. Gain insights into the implications for MS research and treatment, and understand how the environment has shaped genetic predispositions for various diseases in modern Europeans.",science,prothomalo,https://en.prothomalo.com/science-technology/science/8c5pdcnocx
"Russia, NASA agree to continue joint ISS flights until 2025","Russia and NASA have agreed to extend joint ISS flights until 2025, ensuring continued cooperation in space exploration. The decision, announced by Russian corporation Roscosmos, aims to maintain the reliability of the ISS and guarantee the presence of representatives from both agencies on the respective segments. This rare area of collaboration between Moscow and Washington comes amidst geopolitical tensions, highlighting the enduring partnership in space exploration. Stay updated on this story of international cooperation in space exploration.",science,prothomalo,https://en.prothomalo.com/science-technology/science/ctp9gza06n
SpaceX launches secretive US military spacecraft on research mission,"SpaceX's Falcon Heavy rocket successfully launches the secretive US military X-37B drone on its seventh research mission, with little disclosed about its destination. The uncrewed spacecraft will conduct cutting-edge experiments in new orbital regimes, space domain awareness technologies, and radiation effects on materials. This launch marks the first time the X-37B is lifted off by the powerful Falcon Heavy, capable of carrying payloads deep into space. Follow this historic mission as the X-37B continues its enigmatic journey.",science,prothomalo,https://en.prothomalo.com/science-technology/science/dpvhim6pz3
Antarctic octopus DNA reveals ice sheet collapse closer than thought,"Discover how Antarctic octopus DNA unveils a looming ice sheet collapse, signaling a potential sea level rise of 3.3-5 meters. Scientists reveal that the West Antarctic Ice Sheet (WAIS) is closer to collapse than previously thought, with findings suggesting a tipping point is imminent. Learn how the study of octopus genes provides crucial insights into Antarctica's past and raises urgent questions about the future impact of climate change. Read more about this pioneering research in Science.",science,prothomalo,https://en.prothomalo.com/science-technology/science/2ufb8k0xgb
Chinese mourners use AI to digitally resurrect the dead,"Chinese mourners are turning to AI technology to create lifelike avatars of their departed loved ones, offering much-needed comfort for the bereaved. However, the use of advanced AI for bereavement support evokes unsettling themes from the British sci-fi series 'Black Mirror.' As the industry booms in China, experts caution that more research is needed to understand the psychological and ethical implications of these 'ghost bots.' Despite the potential comfort they offer, questions arise about the loyalty of these avatars to the original personality and the consent of the deceased. The technology's impact, both positive and negative, is a topic of ongoing debate.",science,prothomalo,https://en.prothomalo.com/science-technology/science/qhqizw9t1s
