headline,description,category,source,url
নিজেকেই ‘দোষী’ বললেন নাজমুল,মাত্র ২৩ রানের মধ্যে ৮ উইকেট হারিয়ে আফগানিস্তানের কাছে প্রথম ওয়ানডেতে হেরেছে বাংলাদেশ। হারের দায় নিজের কাঁধেই নিয়েছেন অধিনায়ক নাজমুল হোসেন।,sports,prothomalo,https://www.prothomalo.com/sports/cricket/b4gii9wq4r
গজনফর–ধাঁধায় পড়ে বাংলাদেশের অবিশ্বাস্য হার,"বাংলাদেশের জয়টাই যখন মনে হচ্ছিল সম্ভাব্য ফলাফল, তখনই হঠাৎ অবিশ্বাস্য পতন। অদ্ভুত ব্যাটিংয়ে তাসের ঘরের মতো ভেঙে পড়ল ব্যাটিং।",sports,prothomalo,https://www.prothomalo.com/sports/cricket/ad8c82cmq8
বাংলাদেশকে ৯২ রানে হারিয়ে সিরিজে এগিয়ে গেল আফগানিস্তান,শারজায় আজ সিরিজের প্রথম ওয়ানডেতে আফগানিস্তানের মুখোমুখি বাংলাদেশ। এই ম্যাচের লাইভ বিবরণী ও বিশ্লেষণ জানতে চোখ রাখুন এখানে।,sports,prothomalo,https://www.prothomalo.com/sports/cricket/shcqwryrou
মধুচন্দ্রিমা শেষে গম্ভীরকে ‘সংসারের’ হাল ধরতে বললেন গাভাস্কার,নিউজিল্যান্ডের বিপক্ষে ধবলধোলাই হওয়া সিরিজে গম্ভীরের ভুলগুলো ক্ষমা করে দিতে চান সুনীল গাভাস্কার। কিন্তু আসন্ন অস্ট্রেলিয়া সফরে গম্ভীরের কাছ থেকে সেরাটা আশা করছেন তিনি।,sports,prothomalo,https://www.prothomalo.com/sports/cricket/imw3bzj4n8
"৪ গোল খেয়ে গার্দিওলা বললেন, ‘ব্রাজিল আমাকে কোচ হিসেবে বিবেচনা করবে না’  ",চলতি মৌসুমে টানা তিন ম্যাচে হেরেছে ম্যানচেস্টার সিটি। সর্বশেষ গতকাল রাতে হারের পর নানা বিষয় নিয়ে কথা বলেছেন এই স্প্যানিশ কোচ।,sports,prothomalo,https://www.prothomalo.com/sports/football/j2xfyrttil
ট্রাম্পের জয় কোহলির জন্যও সুখবর,"ডোনাল্ড ট্রাম্পের প্রেসিডেন্ট হওয়ার সঙ্গে ভারতের সাবেক অধিনায়ক বিরাট কোহলির রানে ফেরার ব্যাখ্যাতীত এক যোগসূত্র আছে। ",sports,prothomalo,https://www.prothomalo.com/sports/cricket/pmdc5b717h
কাজে নেমে পড়লেন সালাউদ্দিন,মিরপুর শেরেবাংলা স্টেডিয়ামের ইনডোরে আজ দুপুরে সালাউদ্দিনকে বাংলাদেশ দলের অনুশীলন জার্সিতে দেখা গেছে।,sports,prothomalo,https://www.prothomalo.com/sports/cricket/fh1fzglj47
বিপিএলের দাম বাড়েনি,এবার বিপিএলের টাইটেল স্পনসর হয়েছে ডাচ্‌–বাংলা ব্যাংক। তবে গত আসরের মতো এবারও স্পনসরশিপ বিক্রি হয়েছে সাড়ে পাঁচ কোটি টাকায়।,sports,prothomalo,https://www.prothomalo.com/sports/cricket/562bw3398v
"ক্লাব বিশ্বকাপের আগে দলবদলের নতুন উইন্ডো, খেলোয়াড় কেনা যাবে মাঝপথেও",খোলনলচে পাল্টে ৩২টি দল নিয়ে আগামী জুনে শুরু হবে নতুন কাঠামোর ফিফা ক্লাব বিশ্বকাপ। সেই টুর্নামেন্টের জন্য নতুন বিধিমালা প্রণয়ন করেছে ফিফা,sports,prothomalo,https://www.prothomalo.com/sports/football/ppuxzoio8w
আইপিএলের মেগা নিলামে নাম লেখানো কে এই ইতালিয়ান ক্রিকেটার,"জেদ্দায় হতে যাওয়া আইপিএলের মেগা নিলামে নাম লিখিয়েছেন ইতালির এক ক্রিকেটার। ",sports,prothomalo,https://www.prothomalo.com/sports/cricket/0rbfastg8w
"ভারতীয়দের বল টেম্পারিংয়ের ঘটনা ‘চাপা’ দিয়েছে ক্রিকেট অস্ট্রেলিয়া, অভিযোগ ওয়ার্নারের","অস্ট্রেলিয়ার সাবেক ক্রিকেটার ডেভিড ওয়ার্নার বলেছেন, টেম্পারিংয়ের ঘটনা ‘চাপা’ দিয়েছে ক্রিকেট অস্ট্রেলিয়া",sports,prothomalo,https://www.prothomalo.com/sports/cricket/la7yajesma
গ্লোবাল সুপার লিগে খেলবেন তানজিম,গায়ানার হয়ে খেলার কথা প্রথম আলোকে নিশ্চিত করেছেন তানজিম।,sports,prothomalo,https://www.prothomalo.com/sports/cricket/u8vcgmptts
"প্রথম ম্যাচে বাঁহাতি স্পিনার–সংকটে বাংলাদেশ, নাজমুল বললেন রিশাদ আছে",আফগানিস্তানের বিপক্ষে প্রথম ওয়ানডেতে বাঁহাতি স্পিনার সংকটে বাংলাদেশ,sports,prothomalo,https://www.prothomalo.com/sports/cricket/e5ruftffgs
চ্যাম্পিয়ন আল আইনকে ৫–১ গোলে হারিয়ে রোনালদোদের নির্মম প্রতিশোধ,এএফসি চ্যাম্পিয়নস লিগ এলিটে বর্তমান চ্যাম্পিয়ন আল আইনকে ৫-১ গোলে হারিয়েছে ক্রিস্টিয়ানো রোনালদোর আল নাসর।,sports,prothomalo,https://www.prothomalo.com/sports/football/2a79pp3701
পাকিস্তান সিরিজে অস্ট্রেলিয়ার নতুন অধিনায়ক জশ ইংলিস,"পাকিস্তানের বিপক্ষে টি-টোয়েন্টি সিরিজে অস্ট্রেলিয়াকে নেতৃত্ব দেবেন জশ ইংলিস। ",sports,prothomalo,https://www.prothomalo.com/sports/cricket/8r65bs1t41
বাংলাদেশের স্বস্তি নাকি শঙ্কার সিরিজ,শারজায় আজ থেকে শুরু তিন ওয়ানডের সিরিজটা বাংলাদেশ দলের জন্য একটু শঙ্কারও বটে।,sports,prothomalo,https://www.prothomalo.com/sports/cricket/9shm1b9dhw
"আবার চোট, বদলি হিসেবে নেমে নেইমার মাঠ ছাড়লেন বদলি হয়ে",গত সপ্তাহেই চোট কাটিয়ে মাঠে ফেরেন সৌদি আরবের ক্লাব আল হিলালের ব্রাজিলিয়ান তারকা নেইমার। কিন্তু ফিরতে না ফিরতেই আবার চোটে পড়লেন।,sports,prothomalo,https://www.prothomalo.com/sports/football/ipd8gwvpaw
বার্নাব্যুতে আজ মুখোমুখি আনচেলত্তির অতীত ও বর্তমান,উয়েফা চ্যাম্পিয়নস লিগে আজ মুখোমুখি ১৫ বারের চ্যাম্পিয়ন রিয়াল মাদ্রিদ ও সাতবারের চ্যাম্পিয়ন এসি মিলান।,sports,prothomalo,https://www.prothomalo.com/sports/football/kqzy6xltef
"অস্ট্রেলিয়ায় ভালো করতে না পারলে টেস্ট ছাড়বেন রোহিত, মনে করেন শ্রীকান্ত","রোহিত–কোহলির টেস্ট ছাড়ার প্রসঙ্গ ওঠার পটভূমি তৈরি হয়েছে ভারতের মাটিতে গতকাল শেষ হওয়া তিন ম্যাচের টেস্ট সিরিজে। ৩–০ ব্যবধানে সেই সিরিজ জিতে ইতিহাস গড়েছে নিউজিল্যান্ড। ",sports,prothomalo,https://www.prothomalo.com/sports/cricket/0wcfef5kqo
আজ টিভিতে যা দেখবেন (৫ নভেম্বর ২০২৪),"উয়েফা চ্যাম্পিয়নস লিগে আজ ৯টি ম্যাচ। মাঠে নামবে রিয়াল মাদ্রিদ, ম্যানচেস্টার সিটি, লিভারপুল ও এসি মিলানের মতো ক্লাব।",sports,prothomalo,https://www.prothomalo.com/sports/osl3107r3u
"মেসি–নেইমার–সুয়ারেজরা যা পারেননি, সেটাই করে দেখালেন ইয়ামাল–লেভা–রাফিনিয়ারা",বার্সেলোনা আর গোলবন্যা যেন এখন সমার্থক। মৌসুমের শুরু থেকে ম্যাচের পর ম্যাচে গোল করে চলেছে দলটি। সব মিলিয়ে চলতি মৌসুমে তারা গোল করেছে ৫০টি।,sports,prothomalo,https://www.prothomalo.com/sports/football/7mkzcffbte
"মেসির যে বয়সে অভিষেক, তার আগেই কীর্তিমান ইয়ামাল","গত বছরের এপ্রিলে ইয়ামালের যখন অভিষেক হয়েছিল, তখন তাঁর বয়স ছিল ১৫ বছর ৯ মাস ১৬ দিন। সে সময় ইয়ামাল ভেঙেছিলেন বার্সার হয়ে ২১ শতকে সবচেয়ে কম বয়সে অভিষেকের রেকর্ড।",sports,prothomalo,https://www.prothomalo.com/sports/football/rzfxoyu0u1
"অস্ট্রেলিয়ার বিপক্ষে ‘৭১’ ছুঁয়েই পাকিস্তানের হারের রেকর্ড, ৯৯ নিয়ে সেঞ্চুরির অপেক্ষায় কারা",মেলবোর্নে পাকিস্তানকে ২ উইকেটে হারিয়েছে অস্ট্রেলিয়া। এই জয়ে ওয়ানডেতে পাকিস্তানের বিপক্ষে জয়ের পরিসংখ্যানে ওয়েস্ট ইন্ডিজকে ছুঁয়ে ফেলল অস্ট্রেলিয়া।,sports,prothomalo,https://www.prothomalo.com/sports/cricket/wtp7jv3klo
"মার্শালের ২৬তম সেঞ্চুরি, মাহিদুলের ১ রানের অপেক্ষা ","প্রথম শ্রেণির ক্রিকেটে ২৬তম সেঞ্চুরিটি পেয়ে গেলেন মার্শাল আইয়ুব। আজ ঢাকা মহানগর অধিনায়ক সর্বশেষ সেঞ্চুরিটি পেলেন দলের ঘোর বিপদের সময়। ",sports,prothomalo,https://www.prothomalo.com/sports/cricket/q9jcl963ud
বাংলাদেশের মেয়েরা সিরিজ খেলবে অস্ট্রেলিয়া-ইংল্যান্ডেও,"জিম্বাবুয়ে ছাড়াও বাংলাদেশের মেয়েরা উইমেনস চ্যাম্পিয়নশিপের অংশ হিসেবে ঘরের মাঠে খেলবেন শ্রীলঙ্কা, ওয়েস্ট ইন্ডিজ ও দক্ষিণ আফ্রিকার বিপক্ষে। ",sports,prothomalo,https://www.prothomalo.com/sports/cricket/lk8ff6r978
বিপিএলে আলো ছড়াতে পারেন হলিউড তারকারাও,বিপিএলের সময় টুর্নামেন্টকে ঘিরে দেশব্যাপী ইয়ুথ ফেস্টিভ্যাল আয়োজন করার পরিকল্পনা নেওয়া হয়েছে। অন্যান্য ক্রীড়া ফেডারেশনও এ সময় বিভিন্ন ইভেন্ট আয়োজন করতে পারবে।,sports,prothomalo,https://www.prothomalo.com/sports/cricket/tydou61043
"রেফারির সমালোচনা করে মরিনিও বললেন, ‘আগে জানলে তুর্কি লিগে আসতাম না’ ",তুর্কি সুপার লিগে ত্রাবজোনস্পোরের বিপক্ষে নাটকীয় এক জয় পেয়েছে ফেনেরবাচে। এই জয়ের পর উদ্‌যাপন এবং কটু মন্তব্য নিয়ে আলোচনায় এসেছেন ফেনেরবাচের কোচ জোসে মরিনিও।,sports,prothomalo,https://www.prothomalo.com/sports/football/gsv2jfnhpi
"ফল সৃষ্টিকর্তার হাতে, রিজওয়ান লড়তে পেরেই খুশি","পাকিস্তান–অস্ট্রেলিয়া দুই দল মিলে তুলেছে মোট ৪০৭ রান। অস্ট্রেলিয়ার মাটিতে ওয়ানডেতে ফিফটিহীন দুই দলের মোট সর্বোচ্চ রানের ম্যাচে এটি তৃতীয় সর্বোচ্চ। ",sports,prothomalo,https://www.prothomalo.com/sports/cricket/4azs9b6is0
